"WN","08/22/2022","2505","N8745K","OGG","09:25","09:19","-6"
"WN","08/22/2022","2542","N243WN","TUS","21:55","22:48","53"
"WN","08/22/2022","2567","N8719Q","PHX","22:55","00:00","0"
"WN","08/22/2022","2571","N8641B","DAL","10:55","10:58","3"
"WN","08/22/2022","2601","N915WN","PHX","14:05","14:36","31"
"WN","08/22/2022","2605","N7819A","SEA","18:20","18:53","33"
"WN","08/22/2022","2623","N8743K","HOU","16:05","00:00","0"
"WN","08/22/2022","2637","N448WN","SMF","22:40","23:35","55"
"WN","08/22/2022","2663","N8547V","MDW","14:15","15:15","60"
"WN","08/22/2022","2671","N8650F","LGB","08:10","08:55","45"
"WN","08/22/2022","2692","N434WN","BWI","05:20","05:30","10"
"WN","08/22/2022","2699","N8527Q","BWI","17:55","18:54","59"
"WN","08/22/2022","2702","N7750A","SFO","22:25","22:53","28"
"WN","08/22/2022","2718","N8564Z","DEN","18:30","18:35","5"
"WN","08/22/2022","2742","N7880D","BNA","20:20","20:48","28"
"WN","08/22/2022","2753","N254WN","LGB","06:50","07:10","20"
"WN","08/22/2022","2754","N439WN","DAL","14:00","14:26","26"
"WN","08/22/2022","2763","N7887A","OAK","08:55","09:22","27"
"WN","08/22/2022","2766","N480WN","SFO","05:05","05:00","-5"
"WN","08/22/2022","2785","N780SW","BUR","06:35","06:36","1"
"WN","08/22/2022","2787","N211WN","SAN","09:10","09:04","-6"
"WN","08/22/2022","2795","N7829B","PHX","22:00","22:57","57"
"WN","08/22/2022","2813","N8747Q","SAT","05:15","05:15","0"
"WN","08/22/2022","2823","N913WN","PHX","08:00","08:29","29"
"WN","08/22/2022","2838","N910WN","ONT","19:30","19:37","7"
"WN","08/22/2022","2858","N8734Q","LAX","21:40","21:52","12"
"WN","08/22/2022","2866","N8730Q","TUS","12:35","14:27","112"
"WN","08/22/2022","2885","N421LV","PHX","09:25","09:31","6"
"WN","08/22/2022","2894","N8737L","MDW","13:00","13:11","11"
"WN","08/22/2022","2895","N8629A","SJC","07:00","07:14","14"
"WN","08/22/2022","2898","N925WN","SMF","05:05","05:06","1"
"WN","08/22/2022","2908","N406WN","BUR","14:05","14:51","46"
"WN","08/22/2022","2910","N8658A","AUS","05:10","05:07","-3"
"WN","08/22/2022","2932","N8717M","DAL","15:55","16:06","11"
"WN","08/22/2022","2951","N913WN","DAL","07:25","00:00","0"
"WN","08/22/2022","2956","N8690A","DEN","15:55","16:20","25"
"WN","08/22/2022","2958","N8541W","MKE","18:30","20:05","95"
"WN","08/22/2022","2961","N222WN","ELP","10:05","10:28","23"
"WN","08/22/2022","2964","N914WN","SNA","13:55","14:07","12"
"WN","08/22/2022","2985","N214WN","SAN","17:20","17:27","7"
"WN","08/22/2022","2989","N8323C","ABQ","14:50","17:12","142"
"WN","08/22/2022","3011","N7749B","MCI","05:05","05:03","-2"
"WN","08/22/2022","3014","N218WN","BUR","15:40","16:54","74"
"WN","08/22/2022","3030","N8576Z","CMH","17:30","17:34","4"
"WN","08/22/2022","3034","N8523W","PHX","06:50","07:09","19"
"WN","08/22/2022","3045","N288WN","COS","08:15","08:24","9"
"WN","08/22/2022","3048","N298WN","ORD","09:40","09:44","4"
"WN","08/22/2022","3050","N229WN","BUR","08:10","08:13","3"
"WN","08/22/2022","3052","N773SA","BUR","07:20","07:44","24"
"WN","08/22/2022","3069","N8754S","SJC","07:40","07:35","-5"
"WN","08/22/2022","3080","N451WN","SJC","21:30","22:39","69"
"WN","08/22/2022","3086","N935WN","OAK","07:35","08:44","69"
"WN","08/22/2022","3091","N8757L","MDW","07:05","07:36","31"
"WN","08/22/2022","3101","N8720L","SJC","17:50","18:17","27"
"WN","08/22/2022","3113","N7819A","PDX","09:20","09:38","18"
"WN","08/22/2022","3119","N968WN","RNO","17:25","18:14","49"
"WN","08/22/2022","3122","N7745A","SJC","09:30","09:31","1"
"WN","08/22/2022","3151","N414WN","SNA","11:50","11:57","7"
"WN","08/22/2022","6500","N241WN","LAX","09:55","09:54","-1"
"WN","08/22/2022","6502","N241WN","SAN","13:40","13:43","3"
"WN","08/22/2022","6503","N241WN","SMF","17:20","17:44","24"
"WN","08/22/2022","6506","N924WN","FAT","12:05","13:29","84"
"WN","08/22/2022","6509","N781WN","OAK","15:45","16:20","35"

 SOURCE: Bureau of Transportation Statistics
